video_uri,label,instance_id,time_offset,x_relative_min,y_relative_min, x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 19.000000, 0.550541, 0.339962, , , 0.636807, 0.425211, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 19.330000, 0.550535, 0.339964, , , 0.636808, 0.425224, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 19.670000, 0.550536, 0.339967, , , 0.636813, 0.425225, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 20.000000, 0.550535, 0.339964, , , 0.636815, 0.425227, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 20.330000, 0.550535, 0.339962, , , 0.636818, 0.425226, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 20.670000, 0.550533, 0.339959, , , 0.636824, 0.425241, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 21.000000, 0.550532, 0.339957, , , 0.636826, 0.425242, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 21.330000, 0.550530, 0.339955, , , 0.636827, 0.425246, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 21.670000, 0.550528, 0.339954, , , 0.636827, 0.425245, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 22.000000, 0.550535, 0.339963, , , 0.636822, 0.425242, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 22.330000, 0.550528, 0.339954, , , 0.636827, 0.425249, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 22.670000, 0.550526, 0.339951, , , 0.636830, 0.425250, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 23.000000, 0.550526, 0.339956, , , 0.636823, 0.425252, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 23.330000, 0.550525, 0.339955, , , 0.636824, 0.425252, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 23.670000, 0.550523, 0.339953, , , 0.636825, 0.425248, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 24.000000, 0.550525, 0.339956, , , 0.636824, 0.425250, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 24.330000, 0.550521, 0.339949, , , 0.636828, 0.425253, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 24.670000, 0.550526, 0.339955, , , 0.636827, 0.425254, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 25.000000, 0.550530, 0.339965, , , 0.636822, 0.425247, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 25.330000, 0.550525, 0.339960, , , 0.636824, 0.425249, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 25.670000, 0.550578, 0.339997, , , 0.636751, 0.425109, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 26.000000, 0.550609, 0.340017, , , 0.636695, 0.425025, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 26.330000, 0.550610, 0.340019, , , 0.636693, 0.425023, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 26.670000, 0.550604, 0.340010, , , 0.636695, 0.425025, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 27.000000, 0.550601, 0.340008, , , 0.636695, 0.425026, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 27.330000, 0.550600, 0.340005, , , 0.636698, 0.425031, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 27.670000, 0.550605, 0.340011, , , 0.636693, 0.425029, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 28.000000, 0.550604, 0.340009, , , 0.636700, 0.425031, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 28.330000, 0.550603, 0.340011, , , 0.636698, 0.425029, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 28.670000, 0.550609, 0.340015, , , 0.636687, 0.425025, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 29.000000, 0.550602, 0.340005, , , 0.636696, 0.425033, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 29.330000, 0.550603, 0.340009, , , 0.636695, 0.425031, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 3, 29.670000, 0.550603, 0.340010, , , 0.636702, 0.425037, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 11.000000, 0.652344, 0.340000, , , 0.710938, 0.384286, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 11.330000, 0.652344, 0.340000, , , 0.707031, 0.384286, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 11.670000, 0.649414, 0.337143, , , 0.703125, 0.384286, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 12.000000, 0.649366, 0.337044, , , 0.703312, 0.384526, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 12.330000, 0.655137, 0.335780, , , 0.713475, 0.390069, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 12.670000, 0.655667, 0.335897, , , 0.713814, 0.390129, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 13.000000, 0.655708, 0.335933, , , 0.713784, 0.390048, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 13.330000, 0.655576, 0.335831, , , 0.713930, 0.390367, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 13.670000, 0.655566, 0.335798, , , 0.713964, 0.390404, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 14.000000, 0.655567, 0.335799, , , 0.713963, 0.390403, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 14.330000, 0.655565, 0.335800, , , 0.713962, 0.390403, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 14.670000, 0.655581, 0.335810, , , 0.713959, 0.390382, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 15.000000, 0.655581, 0.335811, , , 0.713959, 0.390384, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 15.330000, 0.655586, 0.335817, , , 0.713954, 0.390372, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 15.670000, 0.655568, 0.335798, , , 0.713971, 0.390406, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 16.000000, 0.655562, 0.335797, , , 0.713974, 0.390415, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 16.330000, 0.655557, 0.335794, , , 0.713976, 0.390419, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 16.670000, 0.655532, 0.335779, , , 0.713970, 0.390421, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 17.000000, 0.655532, 0.335778, , , 0.713970, 0.390420, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 17.330000, 0.655531, 0.335779, , , 0.713971, 0.390422, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 17.670000, 0.655518, 0.335765, , , 0.713966, 0.390430, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 18.000000, 0.655519, 0.335766, , , 0.713967, 0.390428, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 18.330000, 0.655519, 0.335767, , , 0.713965, 0.390425, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 18.670000, 0.655531, 0.335774, , , 0.713973, 0.390429, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 19.000000, 0.655525, 0.335775, , , 0.713970, 0.390427, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 19.330000, 0.655525, 0.335777, , , 0.713969, 0.390428, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 19.670000, 0.655508, 0.335766, , , 0.713961, 0.390429, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 20.000000, 0.655504, 0.335764, , , 0.713963, 0.390436, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 20.330000, 0.655501, 0.335761, , , 0.713964, 0.390437, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 20.670000, 0.655511, 0.335772, , , 0.713966, 0.390433, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 21.000000, 0.655507, 0.335769, , , 0.713970, 0.390439, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 21.330000, 0.655505, 0.335765, , , 0.713970, 0.390442, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 21.670000, 0.655497, 0.335760, , , 0.713972, 0.390447, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 22.000000, 0.655499, 0.335761, , , 0.713971, 0.390447, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 22.330000, 0.655499, 0.335759, , , 0.713971, 0.390445, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 22.670000, 0.655500, 0.335761, , , 0.713969, 0.390444, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 23.000000, 0.655487, 0.335758, , , 0.713971, 0.390461, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 23.330000, 0.655488, 0.335758, , , 0.713968, 0.390460, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 23.670000, 0.655478, 0.335753, , , 0.713974, 0.390466, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 24.000000, 0.655477, 0.335754, , , 0.713974, 0.390467, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 24.330000, 0.655477, 0.335753, , , 0.713974, 0.390468, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 24.670000, 0.655473, 0.335755, , , 0.713971, 0.390470, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 25.000000, 0.655468, 0.335751, , , 0.713974, 0.390475, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 25.330000, 0.655468, 0.335749, , , 0.713977, 0.390475, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 25.670000, 0.655464, 0.335750, , , 0.713976, 0.390476, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 26.000000, 0.655468, 0.335755, , , 0.713968, 0.390462, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 26.330000, 0.655467, 0.335752, , , 0.713965, 0.390461, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 26.670000, 0.655452, 0.335741, , , 0.713977, 0.390484, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 27.000000, 0.655454, 0.335743, , , 0.713975, 0.390481, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 27.330000, 0.655453, 0.335746, , , 0.713971, 0.390482, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 27.670000, 0.655457, 0.335750, , , 0.713962, 0.390471, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 28.000000, 0.655459, 0.335750, , , 0.713961, 0.390472, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 28.330000, 0.655459, 0.335750, , , 0.713961, 0.390472, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 28.670000, 0.655462, 0.335750, , , 0.713965, 0.390472, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 29.000000, 0.655459, 0.335750, , , 0.713965, 0.390473, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 29.330000, 0.655460, 0.335749, , , 0.713965, 0.390470, , 
./videos/cut_2021-05-02-608f370bf5732d000972b38c-230BD2E55047-compressed_tracking.mp4, bowl, 4, 29.670000, 0.655459, 0.335749, , , 0.713964, 0.390471, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 0.330000, 0.629883, 0.335714, , , 0.678711, 0.394286, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 0.670000, 0.629878, 0.335708, , , 0.678712, 0.394290, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.000000, 0.629879, 0.335707, , , 0.678712, 0.394288, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.330000, 0.629884, 0.335709, , , 0.678714, 0.394287, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.670000, 0.629885, 0.335710, , , 0.678712, 0.394284, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.000000, 0.629873, 0.335702, , , 0.678717, 0.394295, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.330000, 0.629873, 0.335702, , , 0.678717, 0.394296, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.670000, 0.629873, 0.335702, , , 0.678717, 0.394296, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.000000, 0.629869, 0.335699, , , 0.678719, 0.394299, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.330000, 0.629869, 0.335700, , , 0.678719, 0.394300, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.670000, 0.629870, 0.335701, , , 0.678720, 0.394300, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.000000, 0.629877, 0.335710, , , 0.678712, 0.394292, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.330000, 0.629877, 0.335710, , , 0.678713, 0.394292, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.670000, 0.629877, 0.335709, , , 0.678714, 0.394292, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 5.000000, 0.629878, 0.335698, , , 0.678706, 0.394269, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 5.330000, 0.629878, 0.335698, , , 0.678706, 0.394269, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 5.670000, 0.629877, 0.335696, , , 0.678705, 0.394267, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 6.000000, 0.629881, 0.335695, , , 0.678709, 0.394267, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 6.330000, 0.629881, 0.335696, , , 0.678720, 0.394284, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 6.670000, 0.629882, 0.335697, , , 0.678718, 0.394281, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 7.000000, 0.629885, 0.335700, , , 0.678712, 0.394272, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 7.330000, 0.629881, 0.335697, , , 0.678716, 0.394279, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 7.670000, 0.629887, 0.335695, , , 0.678716, 0.394272, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 8.000000, 0.629876, 0.335698, , , 0.678711, 0.394278, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 8.330000, 0.629876, 0.335699, , , 0.678711, 0.394278, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 8.670000, 0.629878, 0.335701, , , 0.678710, 0.394277, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 9.000000, 0.629881, 0.335706, , , 0.678706, 0.394274, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 9.330000, 0.629875, 0.335702, , , 0.678708, 0.394280, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 9.670000, 0.629876, 0.335702, , , 0.678709, 0.394281, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 10.000000, 0.629872, 0.335693, , , 0.678708, 0.394280, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 10.330000, 0.629872, 0.335693, , , 0.678707, 0.394280, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 10.670000, 0.629873, 0.335695, , , 0.678707, 0.394280, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 11.000000, 0.629870, 0.335698, , , 0.678711, 0.394287, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 11.330000, 0.629864, 0.335691, , , 0.678715, 0.394295, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 11.670000, 0.629869, 0.335697, , , 0.678714, 0.394291, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 12.000000, 0.629867, 0.335695, , , 0.678714, 0.394297, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 12.330000, 0.629866, 0.335694, , , 0.678715, 0.394298, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 12.670000, 0.629868, 0.335696, , , 0.678714, 0.394296, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 13.000000, 0.629865, 0.335692, , , 0.678719, 0.394305, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 13.330000, 0.629863, 0.335692, , , 0.678719, 0.394308, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 13.670000, 0.629866, 0.335694, , , 0.678715, 0.394303, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 14.000000, 0.629882, 0.335711, , , 0.678708, 0.394290, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 14.330000, 0.629882, 0.335712, , , 0.678708, 0.394291, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 14.670000, 0.629882, 0.335713, , , 0.678707, 0.394291, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 15.000000, 0.629866, 0.335695, , , 0.678717, 0.394305, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 15.330000, 0.629861, 0.335688, , , 0.678722, 0.394312, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 15.670000, 0.629861, 0.335689, , , 0.678719, 0.394309, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 16.000000, 0.629869, 0.335698, , , 0.678715, 0.394303, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 16.330000, 0.629861, 0.335691, , , 0.678720, 0.394314, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 16.670000, 0.629863, 0.335692, , , 0.678719, 0.394312, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 17.000000, 0.629867, 0.335692, , , 0.678719, 0.394308, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 17.330000, 0.629867, 0.335693, , , 0.678720, 0.394309, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 17.670000, 0.629862, 0.335686, , , 0.678720, 0.394311, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 18.000000, 0.629868, 0.335680, , , 0.678718, 0.394291, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 18.330000, 0.629869, 0.335681, , , 0.678717, 0.394290, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 18.670000, 0.629867, 0.335681, , , 0.678720, 0.394297, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 19.000000, 0.629869, 0.335678, , , 0.678721, 0.394289, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 19.330000, 0.629869, 0.335676, , , 0.678719, 0.394283, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 19.670000, 0.629874, 0.335680, , , 0.678717, 0.394278, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 20.000000, 0.629869, 0.335673, , , 0.678715, 0.394279, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 20.330000, 0.629869, 0.335673, , , 0.678716, 0.394279, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 20.670000, 0.629876, 0.335678, , , 0.678711, 0.394269, , 
./videos/cut_2021-05-03-608f63ef8f8fbd0009248078-230BD2E55047-compressed_tracking.mp4, bowl, 1, 21.000000, 0.629882, 0.335681, , , 0.678703, 0.394255, , 
